symbol,event_date,reason,pdf_url,fetched_at,raw_response
TIRA.JK,2025-05-05,Terjadinya peningkatan harga kumulatif yang signifikan pada saham TIRA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MEI/20250502-WAS_Suspensi_TIRA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham TIRA.JK', 'symbol': 'TIRA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MEI/20250502-WAS_Suspensi_TIRA.pdf', 'suspension_date': '2025-05-05'}"
UDNG.JK,2025-05-02,Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250430-WAS_Suspensi_UDNG.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK', 'symbol': 'UDNG.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250430-WAS_Suspensi_UDNG.pdf', 'suspension_date': '2025-05-02'}"
MEJA.JK,2025-04-30,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250429-WAS_Suspensi_MEJA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MEJA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250429-WAS_Suspensi_MEJA.pdf', 'suspension_date': '2025-04-30'}"
SUPR.JK,2025-04-30,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202504/83c75d0dbc_dd070e62c5.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'SUPR.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202504/83c75d0dbc_dd070e62c5.pdf', 'suspension_date': '2025-04-30'}"
INET.JK,2025-04-29,Terjadinya peningkatan harga kumulatif yang signifikan pada saham INET.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250428-WAS_Suspensi_INET.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham INET.JK', 'symbol': 'INET.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250428-WAS_Suspensi_INET.pdf', 'suspension_date': '2025-04-29'}"
SIMA.JK,2020-02-17,Suspend more than 6 month,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202607/950fb01adf_3be20222ac.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Suspend more than 6 month', 'symbol': 'SIMA.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202607/950fb01adf_3be20222ac.pdf', 'suspension_date': '2020-02-17'}"
PGJO.JK,2025-04-28,Terjadinya peningkatan harga kumulatif yang signifikan pada saham PGJO.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250425-WAS_Suspensi_PGJO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PGJO.JK', 'symbol': 'PGJO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250425-WAS_Suspensi_PGJO.pdf', 'suspension_date': '2025-04-28'}"
PGJO.JK,2025-04-24,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham PGJO.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250423-WAS_Suspensi_PGJO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PGJO.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'PGJO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250423-WAS_Suspensi_PGJO.pdf', 'suspension_date': '2025-04-24'}"
AREA.JK,2025-04-23,Terjadinya peningkatan harga kumulatif yang signifikan pada saham AREA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250422-WAS_Suspensi_AREA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham AREA.JK', 'symbol': 'AREA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250422-WAS_Suspensi_AREA.pdf', 'suspension_date': '2025-04-23'}"
CENT.JK,2025-04-23,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham CENT.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250422-WAS_Suspensi_CENT.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CENT.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'CENT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250422-WAS_Suspensi_CENT.pdf', 'suspension_date': '2025-04-23'}"
SMIL.JK,2025-04-21,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham SMIL.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250417-WAS_Suspensi_SMIL.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham SMIL.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'SMIL.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/APR/20250417-WAS_Suspensi_SMIL.pdf', 'suspension_date': '2025-04-21'}"
FREN.JK,2025-04-15,Perseroan akan melakukan tindakan korporasi berupa penggabungan usaha yang akan mengakibatkan saham Perseroan menjadi tidak tercatat di Bursa,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202504/20fb0b783d_ca011d9b4a.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Perseroan akan melakukan tindakan korporasi berupa penggabungan usaha yang akan mengakibatkan saham Perseroan menjadi tidak tercatat di Bursa', 'symbol': 'FREN.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202504/20fb0b783d_ca011d9b4a.pdf', 'suspension_date': '2025-04-15'}"
HITS.JK,2025-03-26,Terdapat rencana perubahan status Perseroan dari Perusahaan Terbuka menjadi Perusahaan Tertutup (Go Private) dan rencana voluntary delisting saham Perseroan di Bursa Efek Indonesia.,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202503/5b378c6203_e5d95f981c.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terdapat rencana perubahan status Perseroan dari Perusahaan Terbuka menjadi Perusahaan Tertutup (Go Private) dan rencana voluntary delisting saham Perseroan di Bursa Efek Indonesia.', 'symbol': 'HITS.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202503/5b378c6203_e5d95f981c.pdf', 'suspension_date': '2025-03-26'}"
FORU.JK,2025-03-25,Terjadinya penurunan harga kumulatif yang signifikan pada saham FORU.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250324-WAS_Suspensi_FORU.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya penurunan harga kumulatif yang signifikan pada saham FORU.JK', 'symbol': 'FORU.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250324-WAS_Suspensi_FORU.pdf', 'suspension_date': '2025-03-25'}"
RONY.JK,2025-03-25,Terjadinya peningkatan harga kumulatif yang signifikan pada saham RONY.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250324-WAS_Suspensi_RONY.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham RONY.JK', 'symbol': 'RONY.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250324-WAS_Suspensi_RONY.pdf', 'suspension_date': '2025-03-25'}"
UDNG.JK,2025-03-25,Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250324-WAS_Suspensi_UDNG.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK', 'symbol': 'UDNG.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250324-WAS_Suspensi_UDNG.pdf', 'suspension_date': '2025-03-25'}"
KAQI.JK,2025-03-24,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250321-WAS_Suspensi_KAQI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'KAQI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250321-WAS_Suspensi_KAQI.pdf', 'suspension_date': '2025-03-24'}"
UDNG.JK,2025-03-20,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250319-WAS_Suspensi_UDNG.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'UDNG.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250319-WAS_Suspensi_UDNG.pdf', 'suspension_date': '2025-03-20'}"
SKYB.JK,2020-02-17,Suspend more than 6 month,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202604/e36ab4535e_6d591156c5.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Suspend more than 6 month', 'symbol': 'SKYB.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202604/e36ab4535e_6d591156c5.pdf', 'suspension_date': '2020-02-17'}"
WGSH.JK,2025-03-20,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham WGSH.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250319-WAS_Suspensi_WGSH.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham WGSH.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'WGSH.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/MAR/20250319-WAS_Suspensi_WGSH.pdf', 'suspension_date': '2025-03-20'}"
IKAN.JK,2025-02-28,Terjadinya peningkatan harga kumulatif yang signifikan pada saham IKAN.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250227-WAS_Suspensi_IKAN.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham IKAN.JK', 'symbol': 'IKAN.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250227-WAS_Suspensi_IKAN.pdf', 'suspension_date': '2025-02-28'}"
BESS.JK,2025-02-27,Terjadinya peningkatan harga kumulatif yang signifikan pada saham BESS.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250226-WAS_Suspensi_BESS.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BESS.JK', 'symbol': 'BESS.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250226-WAS_Suspensi_BESS.pdf', 'suspension_date': '2025-02-27'}"
DCII.JK,2025-02-27,Terjadinya peningkatan harga kumulatif yang signifikan pada saham DCII.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250226-WAS_Suspensi_DCII.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham DCII.JK', 'symbol': 'DCII.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250226-WAS_Suspensi_DCII.pdf', 'suspension_date': '2025-02-27'}"
NAIK.JK,2025-02-27,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham NAIK.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250226-WAS_Suspensi_NAIK.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham NAIK.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'NAIK.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250226-WAS_Suspensi_NAIK.pdf', 'suspension_date': '2025-02-27'}"
EDGE.JK,2025-02-26,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham EDGE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250225-WAS_Suspensi_EDGE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham EDGE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'EDGE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250225-WAS_Suspensi_EDGE.pdf', 'suspension_date': '2025-02-26'}"
BESS.JK,2025-02-25,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham BESS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250224-WAS_Suspensi_BESS.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BESS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'BESS.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250224-WAS_Suspensi_BESS.pdf', 'suspension_date': '2025-02-25'}"
DCII.JK,2025-02-25,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham DCII.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250224-WAS_Suspensi_DCII.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham DCII.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'DCII.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250224-WAS_Suspensi_DCII.pdf', 'suspension_date': '2025-02-25'}"
IKAN.JK,2025-02-25,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham IKAN.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250224-WAS_Suspensi_IKAN.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham IKAN.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'IKAN.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250224-WAS_Suspensi_IKAN.pdf', 'suspension_date': '2025-02-25'}"
INET.JK,2025-02-25,Terjadinya peningkatan harga kumulatif yang signifikan pada saham INET.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250224-WAS_Suspensi_INET.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham INET.JK', 'symbol': 'INET.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250224-WAS_Suspensi_INET.pdf', 'suspension_date': '2025-02-25'}"
DATA.JK,2025-02-24,Terjadinya peningkatan harga kumulatif yang signifikan pada saham DATA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250221-WAS_Suspensi_DATA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham DATA.JK', 'symbol': 'DATA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250221-WAS_Suspensi_DATA.pdf', 'suspension_date': '2025-02-24'}"
POLU.JK,2025-02-24,Terjadinya peningkatan harga kumulatif yang signifikan pada saham POLU.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250221-WAS_Suspensi_POLU.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham POLU.JK', 'symbol': 'POLU.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250221-WAS_Suspensi_POLU.pdf', 'suspension_date': '2025-02-24'}"
TIRA.JK,2025-02-24,Terjadinya peningkatan harga kumulatif yang signifikan pada saham TIRA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250221-WAS_Suspensi_TIRA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham TIRA.JK', 'symbol': 'TIRA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250221-WAS_Suspensi_TIRA.pdf', 'suspension_date': '2025-02-24'}"
POLU.JK,2025-02-20,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham POLU.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250219-WAS_Suspensi_POLU.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham POLU.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'POLU.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250219-WAS_Suspensi_POLU.pdf', 'suspension_date': '2025-02-20'}"
MLPT.JK,2025-02-19,Terjadinya peningkatan harga kumulatif yang signifikan pada saham MLPT.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250218-WAS_Suspensi_MLPT.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MLPT.JK', 'symbol': 'MLPT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250218-WAS_Suspensi_MLPT.pdf', 'suspension_date': '2025-02-19'}"
WIKA.JK,2025-02-18,Suspend more than 6 month,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202609/cfddab57d5_dd24ce946a.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Suspend more than 6 month', 'symbol': 'WIKA.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202609/cfddab57d5_dd24ce946a.pdf', 'suspension_date': '2025-02-18'}"
BEBS.JK,2025-02-17,Keterlambatan pembayaran biaya pencatatan tahunan 2025,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Keterlambatan pembayaran biaya pencatatan tahunan 2025', 'symbol': 'BEBS.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf', 'suspension_date': '2025-02-17'}"
GPSO.JK,2025-02-17,Keterlambatan pembayaran biaya pencatatan tahunan 2025,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Keterlambatan pembayaran biaya pencatatan tahunan 2025', 'symbol': 'GPSO.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf', 'suspension_date': '2025-02-17'}"
HOMI.JK,2025-02-17,Keterlambatan pembayaran biaya pencatatan tahunan 2025,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Keterlambatan pembayaran biaya pencatatan tahunan 2025', 'symbol': 'HOMI.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf', 'suspension_date': '2025-02-17'}"
LCKM.JK,2025-02-17,Keterlambatan pembayaran biaya pencatatan tahunan 2025,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Keterlambatan pembayaran biaya pencatatan tahunan 2025', 'symbol': 'LCKM.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf', 'suspension_date': '2025-02-17'}"
MGLV.JK,2025-02-17,Keterlambatan pembayaran biaya pencatatan tahunan 2025,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Keterlambatan pembayaran biaya pencatatan tahunan 2025', 'symbol': 'MGLV.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf', 'suspension_date': '2025-02-17'}"
PTDU.JK,2025-02-17,Keterlambatan pembayaran biaya pencatatan tahunan 2025,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Keterlambatan pembayaran biaya pencatatan tahunan 2025', 'symbol': 'PTDU.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf', 'suspension_date': '2025-02-17'}"
