symbol,snapshot_date,free_float,sub_sector,fetched_at,raw_response
GDST.JK,2026-09-11,0.2161,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'GDST.JK', 'free_float': 0.2161, 'company_name': 'Gunawan Dianjaya Steel Tbk'}"
ACRO.JK,2026-09-11,0.216,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ACRO.JK', 'free_float': 0.216, 'company_name': 'PT Samcro Hyosung Adilestari Tbk.'}"
OMRE.JK,2026-09-11,0.21582,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'OMRE.JK', 'free_float': 0.21582, 'company_name': 'Indonesia Prima Property Tbk'}"
VAST.JK,2026-09-11,0.2155,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'VAST.JK', 'free_float': 0.2155, 'company_name': 'PT Vastland Indonesia Tbk'}"
PRIM.JK,2026-09-11,0.2154,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PRIM.JK', 'free_float': 0.2154, 'company_name': 'PT Royal Prima Tbk'}"
INOV.JK,2026-09-16,0.2162,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'INOV.JK', 'free_float': 0.2162, 'company_name': 'PT Inocycle Technology Group Tbk'}"
NICK.JK,2026-09-16,0.2162,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'NICK.JK', 'free_float': 0.2162, 'company_name': 'PT Charnic Capital Tbk'}"
GDST.JK,2026-09-16,0.2161,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'GDST.JK', 'free_float': 0.2161, 'company_name': 'Gunawan Dianjaya Steel Tbk'}"
ACRO.JK,2026-09-16,0.216,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ACRO.JK', 'free_float': 0.216, 'company_name': 'PT Samcro Hyosung Adilestari Tbk.'}"
OMRE.JK,2026-09-16,0.21582,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'OMRE.JK', 'free_float': 0.21582, 'company_name': 'Indonesia Prima Property Tbk'}"
VAST.JK,2026-09-16,0.2155,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'VAST.JK', 'free_float': 0.2155, 'company_name': 'PT Vastland Indonesia Tbk'}"
PRIM.JK,2026-09-16,0.2154,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'PRIM.JK', 'free_float': 0.2154, 'company_name': 'PT Royal Prima Tbk'}"
TECH.JK,2026-09-16,0.21523,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TECH.JK', 'free_float': 0.21523, 'company_name': 'PT Indosterling Technomedia Tbk'}"
EMDE.JK,2026-09-16,0.2151,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'EMDE.JK', 'free_float': 0.2151, 'company_name': 'Megapolitan Developments Tbk'}"
KOKA.JK,2026-09-16,0.215,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'KOKA.JK', 'free_float': 0.215, 'company_name': 'PT Koka Indonesia Tbk'}"
TFAS.JK,2026-09-16,0.2144,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TFAS.JK', 'free_float': 0.2144, 'company_name': 'PT Telefast Indonesia Tbk'}"
KONI.JK,2026-09-16,0.2139,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'KONI.JK', 'free_float': 0.2139, 'company_name': 'Perdana Bangun Pusaka Tbk'}"
GRPM.JK,2026-09-16,0.2136,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'GRPM.JK', 'free_float': 0.2136, 'company_name': 'PT Graha Prima Mentari Tbk'}"
HEXA.JK,2026-09-16,0.2129,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'HEXA.JK', 'free_float': 0.2129, 'company_name': 'Hexindo Adiperkasa Tbk'}"
BYAN.JK,2026-09-16,0.21287,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BYAN.JK', 'free_float': 0.21287, 'company_name': 'Bayan Resources Tbk'}"
CLEO.JK,2026-09-16,0.21248,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'CLEO.JK', 'free_float': 0.21248, 'company_name': 'PT Sariguna Primatirta Tbk'}"
FAST.JK,2026-09-16,0.2124,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'FAST.JK', 'free_float': 0.2124, 'company_name': 'PT Fast Food Indonesia Tbk'}"
MAHA.JK,2026-09-16,0.2123,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MAHA.JK', 'free_float': 0.2123, 'company_name': 'PT Mandiri Herindo Adiperkasa Tbk'}"
NRCA.JK,2026-09-16,0.2121,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'NRCA.JK', 'free_float': 0.2121, 'company_name': 'PT Nusa Raya Cipta Tbk'}"
BEEF.JK,2026-09-16,0.21203,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BEEF.JK', 'free_float': 0.21203, 'company_name': 'PT Estika Tata Tiara Tbk.'}"
RDTX.JK,2026-09-16,0.2117,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'RDTX.JK', 'free_float': 0.2117, 'company_name': 'Roda Vivatex Tbk'}"
PTPS.JK,2026-09-16,0.2111,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'PTPS.JK', 'free_float': 0.2111, 'company_name': 'PT Pulau Subur Tbk'}"
KOCI.JK,2026-09-16,0.2107,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'KOCI.JK', 'free_float': 0.2107, 'company_name': 'PT Kokoh Exa Nusantara'}"
JELI.JK,2026-09-16,0.2101,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'JELI.JK', 'free_float': 0.2101, 'company_name': 'PT Niramas Utama Tbk'}"
KRAS.JK,2026-09-16,0.21,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'KRAS.JK', 'free_float': 0.21, 'company_name': 'Krakatau Steel (Persero) Tbk'}"
NZIA.JK,2026-09-16,0.21,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'NZIA.JK', 'free_float': 0.21, 'company_name': 'PT Nusantara Almazia, Tbk'}"
WBSA.JK,2026-09-16,0.2099,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'WBSA.JK', 'free_float': 0.2099, 'company_name': 'PT BSA Logistics Indonesia Tbk'}"
INPS.JK,2026-09-16,0.2098,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'INPS.JK', 'free_float': 0.2098, 'company_name': 'PT Indah Prakasa Sentosa Tbk'}"
MAYA.JK,2026-09-16,0.2097,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MAYA.JK', 'free_float': 0.2097, 'company_name': 'PT Bank Mayapada Internasional Tbk'}"
IMPC.JK,2026-09-16,0.2095,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'IMPC.JK', 'free_float': 0.2095, 'company_name': 'PT Impack Pratama Industri Tbk'}"
LIVE.JK,2026-09-16,0.20862,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'LIVE.JK', 'free_float': 0.20862, 'company_name': 'PT Homeco Victoria Makmur Tbk'}"
ISEA.JK,2026-09-16,0.2086,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ISEA.JK', 'free_float': 0.2086, 'company_name': 'PT Indo American Seafoods Tbk'}"
NSSS.JK,2026-09-16,0.20859,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'NSSS.JK', 'free_float': 0.20859, 'company_name': 'PT Nusantara Sawit Sejahtera Tbk'}"
FITT.JK,2026-09-16,0.20821,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'FITT.JK', 'free_float': 0.20821, 'company_name': 'PT Hotel Fitra International Tbk'}"
DKHH.JK,2026-09-16,0.2079,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'DKHH.JK', 'free_float': 0.2079, 'company_name': 'PT Cipta Sarana Medika Tbk'}"
ETWA.JK,2026-09-16,0.2074,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ETWA.JK', 'free_float': 0.2074, 'company_name': 'Eterindo Wahanatama Tbk'}"
TCID.JK,2026-09-16,0.2073,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TCID.JK', 'free_float': 0.2073, 'company_name': 'Mandom Indonesia Tbk'}"
TRUS.JK,2026-09-16,0.2072,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TRUS.JK', 'free_float': 0.2072, 'company_name': 'Trust Finance Indonesia Tbk'}"
TGUK.JK,2026-09-16,0.2068,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TGUK.JK', 'free_float': 0.2068, 'company_name': 'PT Platinum Wahab Nusantara Tbk'}"
BINA.JK,2026-09-16,0.2064,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BINA.JK', 'free_float': 0.2064, 'company_name': 'PT Bank Ina Perdana Tbk.'}"
INCO.JK,2026-09-16,0.20635,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'INCO.JK', 'free_float': 0.20635, 'company_name': 'Vale Indonesia Tbk'}"
TIRT.JK,2026-09-16,0.2062,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TIRT.JK', 'free_float': 0.2062, 'company_name': 'Tirta Mahakam Resources Tbk'}"
DIVA.JK,2026-09-16,0.206,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'DIVA.JK', 'free_float': 0.206, 'company_name': 'PT Distribusi Voucher Nusantara Tbk'}"
CLAY.JK,2026-09-16,0.2059,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'CLAY.JK', 'free_float': 0.2059, 'company_name': 'PT Citra Putra Realty Tbk'}"
MTLA.JK,2026-09-16,0.2053,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MTLA.JK', 'free_float': 0.2053, 'company_name': 'Metropolitan Land Tbk'}"
SWID.JK,2026-09-16,0.2051,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SWID.JK', 'free_float': 0.2051, 'company_name': 'PT Saraswanti Indoland Development Tbk'}"
GWSA.JK,2026-09-16,0.20504,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'GWSA.JK', 'free_float': 0.20504, 'company_name': 'PT Greenwood Sejahtera Tbk'}"
CRSN.JK,2026-09-16,0.2048,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'CRSN.JK', 'free_float': 0.2048, 'company_name': 'PT Carsurin Tbk'}"
SIDO.JK,2026-09-16,0.2046,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SIDO.JK', 'free_float': 0.2046, 'company_name': 'PT Industri Jamu Dan Farmasi Sido Muncul Tbk'}"
BCAP.JK,2026-09-16,0.2041,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BCAP.JK', 'free_float': 0.2041, 'company_name': 'MNC Kapital Indonesia Tbk'}"
POSA.JK,2026-09-16,0.20353,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'POSA.JK', 'free_float': 0.20353, 'company_name': 'PT Bliss Properti Indonesia Tbk'}"
TUGU.JK,2026-09-16,0.20327,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TUGU.JK', 'free_float': 0.20327, 'company_name': 'PT Asuransi Tugu Pratama Indonesia Tbk'}"
GEMA.JK,2026-09-16,0.20321,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'GEMA.JK', 'free_float': 0.20321, 'company_name': 'Gema Grahasarana Tbk'}"
AALI.JK,2026-09-16,0.2032,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'AALI.JK', 'free_float': 0.2032, 'company_name': 'Astra Agro Lestari Tbk'}"
EMMI.JK,2026-09-16,0.202,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'EMMI.JK', 'free_float': 0.202, 'company_name': 'PT Esa Medika Mandiri Tbk'}"
IKPM.JK,2026-09-16,0.2019,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'IKPM.JK', 'free_float': 0.2019, 'company_name': 'PT Ikapharmindo Putramas Tbk'}"
SUNI.JK,2026-09-16,0.2018,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SUNI.JK', 'free_float': 0.2018, 'company_name': 'PT Sunindo Pratama Tbk'}"
BAIK.JK,2026-09-16,0.2018,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BAIK.JK', 'free_float': 0.2018, 'company_name': 'PT Bersama Mencapai Puncak Tbk.'}"
VOKS.JK,2026-09-16,0.2015,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'VOKS.JK', 'free_float': 0.2015, 'company_name': 'Voksel Electric Tbk'}"
AREA.JK,2026-09-16,0.2007,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'AREA.JK', 'free_float': 0.2007, 'company_name': 'PT Dunia Virtual Online Tbk'}"
POLI.JK,2026-09-16,0.2005,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'POLI.JK', 'free_float': 0.2005, 'company_name': 'PT Pollux Hotels Group Tbk'}"
SAGE.JK,2026-09-16,0.2004,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SAGE.JK', 'free_float': 0.2004, 'company_name': 'PT Saptausaha Gemilangindah Tbk'}"
AUTO.JK,2026-09-16,0.20026,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'AUTO.JK', 'free_float': 0.20026, 'company_name': 'Astra Otoparts Tbk'}"
SMGA.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SMGA.JK', 'free_float': 0.2, 'company_name': 'PT Sumber Mineral Global Abadi Tbk'}"
RSCH.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'RSCH.JK', 'free_float': 0.2, 'company_name': 'PT Charlie Hospital Semarang Tbk'}"
RCCC.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'RCCC.JK', 'free_float': 0.2, 'company_name': 'PT Utama Radar Cahaya Tbk'}"
VISI.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'VISI.JK', 'free_float': 0.2, 'company_name': 'PT Satu Visi Putra Tbk'}"
UCID.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'UCID.JK', 'free_float': 0.2, 'company_name': 'PT Uni-Charm Indonesia Tbk'}"
MKAP.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MKAP.JK', 'free_float': 0.2, 'company_name': 'PT Multikarya Asia Pasifik Raya Tbk'}"
TAMU.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TAMU.JK', 'free_float': 0.2, 'company_name': 'PT Pelayaran Tamarin Samudra Tbk'}"
MHKI.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MHKI.JK', 'free_float': 0.2, 'company_name': 'PT Multi Hanna Kreasindo Tbk'}"
ROCK.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ROCK.JK', 'free_float': 0.2, 'company_name': 'PT Rockfields Properti Indonesia Tbk'}"
BLOG.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BLOG.JK', 'free_float': 0.2, 'company_name': 'PT Trimitra Trans Persada Tbk'}"
GUNA.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'GUNA.JK', 'free_float': 0.2, 'company_name': 'PT Gunanusa Eramandiri Tbk'}"
TOOL.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TOOL.JK', 'free_float': 0.2, 'company_name': 'PT Rohartindo Nusantara Luas Tbk'}"
PSKT.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'PSKT.JK', 'free_float': 0.2, 'company_name': 'PT Red Planet Indonesia Tbk'}"
CBPE.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'CBPE.JK', 'free_float': 0.2, 'company_name': 'PT Citra Buana Prasida Tbk'}"
MANG.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MANG.JK', 'free_float': 0.2, 'company_name': 'PT Manggung Polahraya Tbk'}"
GTRA.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'GTRA.JK', 'free_float': 0.2, 'company_name': 'PT Grahaprima Suksesmandiri Tbk'}"
ATAP.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ATAP.JK', 'free_float': 0.2, 'company_name': 'PT Trimitra Prawara Goldland Tbk'}"
PMUI.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'PMUI.JK', 'free_float': 0.2, 'company_name': 'PT Prima Multi Usaha Indonesia Tbk'}"
TCPI.JK,2026-09-16,0.2,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TCPI.JK', 'free_float': 0.2, 'company_name': 'PT Transcoal Pacific Tbk'}"
JATI.JK,2026-09-16,0.1999,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'JATI.JK', 'free_float': 0.1999, 'company_name': 'PT Informasi Teknologi Indonesia Tbk'}"
HAIS.JK,2026-09-16,0.1998,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'HAIS.JK', 'free_float': 0.1998, 'company_name': 'PT Hasnur Internasional Shipping Tbk'}"
ERAL.JK,2026-09-16,0.19963,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ERAL.JK', 'free_float': 0.19963, 'company_name': 'PT Sinar Eka Selaras Tbk'}"
UNIQ.JK,2026-09-16,0.1996,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'UNIQ.JK', 'free_float': 0.1996, 'company_name': 'PT Ulima Nitra Tbk'}"
DMMX.JK,2026-09-16,0.1992,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'DMMX.JK', 'free_float': 0.1992, 'company_name': 'PT Digital Mediatama Maxima Tbk'}"
NPGF.JK,2026-09-16,0.1991,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'NPGF.JK', 'free_float': 0.1991, 'company_name': 'PT Nusa Palapa Gemilang Tbk'}"
DATA.JK,2026-09-16,0.199,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'DATA.JK', 'free_float': 0.199, 'company_name': 'PT Remala Abadi Tbk'}"
DOSS.JK,2026-09-16,0.1981,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'DOSS.JK', 'free_float': 0.1981, 'company_name': 'PT Global Sukses Digital Tbk'}"
STTP.JK,2026-09-16,0.19797,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'STTP.JK', 'free_float': 0.19797, 'company_name': 'PT Siantar Top Tbk'}"
MARK.JK,2026-09-16,0.1973,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MARK.JK', 'free_float': 0.1973, 'company_name': 'PT Mark Dynamics Indonesia Tbk'}"
RISE.JK,2026-09-16,0.197,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'RISE.JK', 'free_float': 0.197, 'company_name': 'PT Jaya Sukses Makmur Sentosa Tbk'}"
ARGO.JK,2026-09-16,0.1969,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ARGO.JK', 'free_float': 0.1969, 'company_name': 'Argo Pantes Tbk'}"
CUAN.JK,2026-09-16,0.19539,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'CUAN.JK', 'free_float': 0.19539, 'company_name': 'PT Petrindo Jaya Kreasi Tbk'}"
ICBP.JK,2026-09-16,0.1947,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ICBP.JK', 'free_float': 0.1947, 'company_name': 'Indofood CBP Sukses Makmur Tbk'}"
RIGS.JK,2026-09-16,0.1946,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'RIGS.JK', 'free_float': 0.1946, 'company_name': 'Rig Tenders Tbk'}"
PORT.JK,2026-09-16,0.194,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'PORT.JK', 'free_float': 0.194, 'company_name': 'PT Nusantara Pelabuhan Handal Tbk'}"
MPRO.JK,2026-09-16,0.19361,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MPRO.JK', 'free_float': 0.19361, 'company_name': 'PT Maha Properti Indonesia Tbk'}"
CSRA.JK,2026-09-16,0.1936,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'CSRA.JK', 'free_float': 0.1936, 'company_name': 'PT Cisadane Sawit Raya Tbk.'}"
CMRY.JK,2026-09-16,0.1928,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'CMRY.JK', 'free_float': 0.1928, 'company_name': 'PT Cisarua Mountain Dairy Tbk'}"
BOBA.JK,2026-09-16,0.1926,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BOBA.JK', 'free_float': 0.1926, 'company_name': 'PT Formosa Ingredient Factory Tbk'}"
BIKE.JK,2026-09-16,0.1923,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BIKE.JK', 'free_float': 0.1923, 'company_name': 'PT Sepeda Bersama Indonesia Tbk'}"
ASLC.JK,2026-09-16,0.192,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ASLC.JK', 'free_float': 0.192, 'company_name': 'PT Autopedia Sukses Lestari Tbk'}"
HOTL.JK,2026-09-16,0.1908,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'HOTL.JK', 'free_float': 0.1908, 'company_name': 'Saraswati Griya Lestari Tbk'}"
MTSM.JK,2026-09-16,0.19057,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MTSM.JK', 'free_float': 0.19057, 'company_name': 'Metro Realty Tbk'}"
SCNP.JK,2026-09-16,0.18973,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SCNP.JK', 'free_float': 0.18973, 'company_name': 'PT Selaras Citra Nusantara Perkasa Tbk'}"
MORA.JK,2026-09-16,0.18882,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MORA.JK', 'free_float': 0.18882, 'company_name': 'PT Ekamas Mora Republik Tbk'}"
TRGU.JK,2026-09-16,0.18851,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TRGU.JK', 'free_float': 0.18851, 'company_name': 'PT Cerestar Indonesia Tbk'}"
SOLA.JK,2026-09-16,0.18809,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SOLA.JK', 'free_float': 0.18809, 'company_name': 'PT Xolare RCR Energy Tbk'}"
KDTN.JK,2026-09-16,0.18785,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'KDTN.JK', 'free_float': 0.18785, 'company_name': 'PT Puri Sentul Permai Tbk'}"
KSIX.JK,2026-09-16,0.1871,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'KSIX.JK', 'free_float': 0.1871, 'company_name': 'PT Kentanix Supra International Tbk'}"
KKGI.JK,2026-09-16,0.18413,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'KKGI.JK', 'free_float': 0.18413, 'company_name': 'Resource Alam Indonesia Tbk'}"
TYRE.JK,2026-09-16,0.1841,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'TYRE.JK', 'free_float': 0.1841, 'company_name': 'PT King Tire Indonesia Tbk'}"
VERN.JK,2026-09-16,0.184,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'VERN.JK', 'free_float': 0.184, 'company_name': 'PT Verona Indah Pictures Tbk'}"
MITI.JK,2026-09-16,0.1839,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MITI.JK', 'free_float': 0.1839, 'company_name': 'Mitra Investindo Tbk'}"
AADI.JK,2026-09-16,0.18383,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'AADI.JK', 'free_float': 0.18383, 'company_name': 'PT Adaro Andalan Indonesia Tbk'}"
SHIP.JK,2026-09-16,0.1831,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SHIP.JK', 'free_float': 0.1831, 'company_name': 'PT Sillo Maritime Perdana Tbk'}"
LPIN.JK,2026-09-16,0.1829,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'LPIN.JK', 'free_float': 0.1829, 'company_name': 'Multi Prima Sejahtera Tbk'}"
AMIN.JK,2026-09-16,0.1829,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'AMIN.JK', 'free_float': 0.1829, 'company_name': 'PT Ateliers Mecaniques D Indonesie Tbk.'}"
MDIY.JK,2026-09-16,0.1819,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MDIY.JK', 'free_float': 0.1819, 'company_name': 'PT Daya Intiguna Yasa Tbk'}"
BTON.JK,2026-09-16,0.1818,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BTON.JK', 'free_float': 0.1818, 'company_name': 'Betonjaya Manunggal Tbk'}"
AKPI.JK,2026-09-16,0.1815,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'AKPI.JK', 'free_float': 0.1815, 'company_name': 'Argha Karya Prima Ind. Tbk'}"
MGRO.JK,2026-09-16,0.1813,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'MGRO.JK', 'free_float': 0.1813, 'company_name': 'PT Mahkota Group Tbk'}"
PEVE.JK,2026-09-16,0.1811,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'PEVE.JK', 'free_float': 0.1811, 'company_name': 'PT Penta Valent Tbk'}"
FWCT.JK,2026-09-16,0.1803,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'FWCT.JK', 'free_float': 0.1803, 'company_name': 'PT Wijaya Cahaya Timber Tbk'}"
IFII.JK,2026-09-16,0.1802,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'IFII.JK', 'free_float': 0.1802, 'company_name': 'PT Indonesia Fibreboard Industry Tbk'}"
BOAT.JK,2026-09-16,0.1801,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BOAT.JK', 'free_float': 0.1801, 'company_name': 'PT Newport Marine Services Tbk'}"
ULTJ.JK,2026-09-16,0.1792,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ULTJ.JK', 'free_float': 0.1792, 'company_name': 'PT Ultrajaya Milk Industry & Trading Company Tbk'}"
ARTA.JK,2026-09-16,0.1787,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'ARTA.JK', 'free_float': 0.1787, 'company_name': 'Arthavest Tbk'}"
PZZA.JK,2026-09-16,0.178,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'PZZA.JK', 'free_float': 0.178, 'company_name': 'PT Sarimelati Kencana Tbk'}"
EKAD.JK,2026-09-16,0.1774,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'EKAD.JK', 'free_float': 0.1774, 'company_name': 'Ekadharma International Tbk'}"
DMAS.JK,2026-09-16,0.1772,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'DMAS.JK', 'free_float': 0.1772, 'company_name': 'PT Puradelta Lestari Tbk'}"
BACH.JK,2026-09-16,0.1771,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'BACH.JK', 'free_float': 0.1771, 'company_name': 'PT Bach Multi Global Tbk'}"
PGJO.JK,2026-09-16,0.177,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'PGJO.JK', 'free_float': 0.177, 'company_name': 'PT Bahtera Bumi Raya Tbk'}"
WINE.JK,2026-09-16,0.1768,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'WINE.JK', 'free_float': 0.1768, 'company_name': 'PT Hatten Bali Tbk'}"
SRTG.JK,2026-09-16,0.17546,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'SRTG.JK', 'free_float': 0.17546, 'company_name': 'PT Saratoga Investama Sedaya Tbk'}"
AVIA.JK,2026-09-16,0.1752,,2026-09-16T12:16:05.822121+00:00,"{'symbol': 'AVIA.JK', 'free_float': 0.1752, 'company_name': 'PT Avia Avian Tbk'}"
